DIVISION,DISTRICT,THANA/UPAZILA,EIIN,NAME OF THE SCHOOL,POST_OFFICE,LOCATION,MOBPHONE
KHULNA,SATKHIRA,SHYAMNAGAR,118950,CHINGRA KHALI MADHYAMIC VIDYANEKATON,ROMJAN NAGAR,CHINGRAKHALI,1720590119
KHULNA,SATKHIRA,SHYAMNAGAR,118937,DHUMGHAT ADARSHA SECONDARY SCHOOL,DHUMGHAT,DHUMGHAT,1720590091
KHULNA,SATKHIRA,SHYAMNAGAR,118920,GABURA G.L.M SECONDARY SCHOOL,GAINBARI,KHALISHABUNIA,1913556633
KHULNA,SATKHIRA,SHYAMNAGAR,118949,HENCHI BANGABANDHU HIGH SCHOOL,HENCHI,HENCHI,1712447238
KHULNA,SATKHIRA,SHYAMNAGAR,118929,ISWARIPUR A SOBHAN HIGH SCHOOL,ISWARIPUR,ISWARIPUR,1716190973
KHULNA,SATKHIRA,SHYAMNAGAR,118938,JHAPA BROJA BIHARI UNITED SECONDARY SCHOOL,JHAPA,JHAPA,1720590158
KHULNA,SATKHIRA,SHYAMNAGAR,118931,KAI KHALI S.R. HIGH SCHOOL,SHAILKHALI,KAIKHALI,1720586875
KHULNA,SATKHIRA,SHYAMNAGAR,118939,KALBARI NEKJANIA HIGH SCHOOL,KALBARI,KALBARI,1715467741
KHULNA,SATKHIRA,SHYAMNAGAR,118948,KALINCHI A GAFFAR SECONDARY SCHOOL,BHETKHALI,KALINCHI,1727044935
KHULNA,SATKHIRA,SHYAMNAGAR,118951,KANTHAL BARIA A.G. HIGH SCHOOL,GOBINDAPUR,KANTHAL BARIA,
KHULNA,SATKHIRA,SHYAMNAGAR,118954,MUNSHIGANJ  HIGH SCHOOL,PURBA MUNSHIGONJ,PURBA KALINAGAR,1715743091
KHULNA,SATKHIRA,SHYAMNAGAR,118919,NAKIPUR H. C. PILOT HIGH SCHOOL,NAKIPUR,HAYBATPUR,1916479736
KHULNA,SATKHIRA,SHYAMNAGAR,118933,NAKIPUR PILOT GIRLS HIGH SCHOOL,NAKIPUR,NAKIPUR,1712538389
KHULNA,SATKHIRA,SHYAMNAGAR,118927,NOWABEKI SECONDARY SCHOOL,NOWABENKI,NOWABENKI,1726631359
KHULNA,SATKHIRA,SHYAMNAGAR,118925,NURNAGAR ASHALATA SECONDARY SCHOOL,NUR NAGAR,NURNAGAR,1720586880
KHULNA,SATKHIRA,SHYAMNAGAR,118923,PATAKHALI SECONDARY SCHOOL,PATAKHALI,PATAKHALI,1930570325
KHULNA,SATKHIRA,SHYAMNAGAR,118946,PATRAKHOLA ARSHAD ALI GIRLS HIGH SCHOOL,PATHRAKHOLA,PATRAKHOLA,1720586914
KHULNA,SATKHIRA,SHYAMNAGAR,118952,PORAKATLA DIPAYAN HIGH SCHOOL,BHAMIA PORAKATLA,PORAKATLA,1916385050
KHULNA,SATKHIRA,SHYAMNAGAR,118936,RAMJANNAGAR UNION TOFAZZEL BIDYAPITH,RAMJANNAGAR,BHAIRABNAGAR,1720590113
KHULNA,SATKHIRA,SHYAMNAGAR,118941,SAFIRUN NESA GIRLS HIGH SCHOOL,NAWBENKI,NOWABENKI,1971417188
KHULNA,SATKHIRA,SHYAMNAGAR,118917,SHAWKATNAGAR HIGH SCHOOL,SHAWKATNAGAR,GUMANTALI,1718767193
KHULNA,SATKHIRA,SHYAMNAGAR,118953,SRIFALKATI HIGH SCHOOL,ISHWARIPUR,SRIFALKATI,1716953093
KHULNA,SATKHIRA,SHYAMNAGAR,118947,SUNDARBAN GIRLS HIGH SCHOOL,KALINAGAR,MUNSHIGONG,1720590204
KHULNA,SATKHIRA,SHYAMNAGAR,118921,SUNDARBAN HIGH SCHOOL,JATINDRA NAGAR,JATINDRANAGAR,1719633325
KHULNA,SATKHIRA,SHYAMNAGAR,118944,TAPOBAN SECONDARY GIRL'S SCHOOL,ARANG PANGASHIA,ARPANGASHIA,1716456532
KHULNA,SATKHIRA,SHYAMNAGAR,118934,"TRIPANI BIDYAPITH, MUNSHIGANJ",HARINAGAR,JELEKHALI,1916054654
KHULNA,SATKHIRA,SHYAMNAGAR,118945,ZOBEDA SOHRAB MODEL HIGH SCHOOL,NAKIPUR,ISMAILPUR,1710776557
KHULNA,SATKHIRA,TALA,119037,A. J. D. P. GIRLS HIGH SCHOOL,JATPUR,ALADIPUR,1719968945
KHULNA,SATKHIRA,TALA,119040,A.J.H. SECONDARY GIRLS SCHOOL,JEALA NALTA,ATARAI,1712242768
KHULNA,SATKHIRA,TALA,119058,ADARSHA  GIRLS HIGH SCHOOL,NAGAR GHATA,NAGARGATA,1718100258
KHULNA,SATKHIRA,TALA,119057,AMIRUNNESA SECONDARY SCHOOL,PATKEL GHATA,GUGIPUKURIA,1716848354
KHULNA,SATKHIRA,TALA,119056,BANGO BANDHU PESHAVITTICK SECONDARY SCHOOL,NAGAR GHATA,KAPASVANGHA,1711189069
KHULNA,SATKHIRA,TALA,119026,BARAT MONOHORPUR HIGH SCHOOL,MIRZAPUR,BARAT,1727010177
KHULNA,SATKHIRA,TALA,119044,DADPUR M K HIGH SCHOOL,BAHADURPUR,DADPUR,1710027968
KHULNA,SATKHIRA,TALA,119030,DALUA  SECONDARY SCHOOL,THIKRAMPUR,TIKARAMPUR,1721866204
KHULNA,SATKHIRA,TALA,119039,DHANDIA HIGH SCHOOL,SENAR GATI,DHANDIA,1720586540
KHULNA,SATKHIRA,TALA,119027,DUMURIA HIGH SCHOOL,MAMUD KATI,DUMURIA,1747108597
KHULNA,SATKHIRA,TALA,119049,FALAYA CHANDKATI AGRANI SECONDARY SCHOOL,BARUI PARA,CHANDKATI,1772831773
KHULNA,SATKHIRA,TALA,118999,FULBARI HIGH SCHOOL,SENARGANTI,SENERGANTI,1731570125
KHULNA,SATKHIRA,TALA,119035,GACHA ADARSHA HIGH SCHOOL,TIKARAMPUR,GACHA,1720586369
KHULNA,SATKHIRA,TALA,119029,GHONA PALLI MANGAL HIGH SCHOOL,SUJAN SAHA,GHONA,1720589830
KHULNA,SATKHIRA,TALA,119028,GHOSHNAGAR GONGARAMPUR GIRLS HIGH SCHOOL,GONALI NALTA,GHOSH NAGAR,1720537807
KHULNA,SATKHIRA,TALA,119022,H.M.S.HIGH SCHOOL,HARIRARNAGAR,HARIRARNAGAR,1715713111
KHULNA,SATKHIRA,TALA,119010,ISLAMKATI GIRLS HIGH SCHOOL,ISLAMKATI,ISLAMKATI,1720586548
KHULNA,SATKHIRA,TALA,119011,ISLAMKATI P. N.  ML. HIGH SCHOOL,ISLAMKATI,ISLAMKATI,1714514752
KHULNA,SATKHIRA,TALA,119062,J C S SECONDARY SCHOOL,PATKELGHATA,RAJENDRAPUR,1721761254
KHULNA,SATKHIRA,TALA,119005,J.N.A.  PALLI MONGAL SECONDARY  SCHOOL,JEALA NALTA,ATARAI,1718680379
KHULNA,SATKHIRA,TALA,119014,JAGORONI HIGH SCHOOL,JETHUA BAZAR,JETHUA BAZAR,1714766259
KHULNA,SATKHIRA,TALA,119013,JALALPUR HIGH SCHOOL,JETHUA BAZAR,JALALPUR,1735552201
KHULNA,SATKHIRA,TALA,118998,K S D GIRLS HIGH SCHOOL,KHESRA,KHESRA,1720589798
KHULNA,SATKHIRA,TALA,119025,KALAGACHI SAMMELANI HIGH SCHOOL,RAJAPUR,KALAGACHI,1720589777
KHULNA,SATKHIRA,TALA,119048,KAPOTAKHA HIGH SCHOOL,JETHUA BAZAR,CHARGRAM,1718336210
KHULNA,SATKHIRA,TALA,119031,KASHIPUR MULTILATERAL HIGH SCHOOL,SARULIA KASHIPUR,KASHIPUR,1720586527
KHULNA,SATKHIRA,TALA,119061,KHALIL NAGAR UNION GIRLS SCHOOL,KHALIL NAGAR,KHALIL NAGAR,1729459458
KHULNA,SATKHIRA,TALA,119016,KHALIL NAGAR UNION HIGH SCHOOL,KHALIL NAGAR,KHALIL NAGOR,1712995840
KHULNA,SATKHIRA,TALA,119046,KHALISH KHALI SECONDARY SCHOOL,KHALISH KHALI,KHALISH KHALI,1712449714
KHULNA,SATKHIRA,TALA,119009,KHALISHKHALI SAIVA BALIKA VIDYALAYA,KHALISHKHALI,KHALISHKHALI,1727057744
KHULNA,SATKHIRA,TALA,119019,KRISNAKATI HIGH SCHOOL,KANAIDIA,KRISNAKATI,1715568149
KHULNA,SATKHIRA,TALA,119007,KUMIRA M.L. HIGH SCHOOL,KUMIRA,KUMIRA,1716750806
KHULNA,SATKHIRA,TALA,119008,KUMIRA PILOT GIRLS HIGH SCHOOL,KUMIRA,KUMIRA,1720530925
KHULNA,SATKHIRA,TALA,119024,MADRA AGRANI HIGH SCHOOL,MADRA,MADRA,1718553834
KHULNA,SATKHIRA,TALA,119000,MAGURA GIRLS HIGH SCHOOL,BARAUI PARA,MAGURA,1720586420
KHULNA,SATKHIRA,TALA,119032,MOHANDI PROGATI HIGH SCHOOL,M0HANDI,MOHANDI,1712311696
KHULNA,SATKHIRA,TALA,119050,MRIZAPUR SECONDARY SCHOOL,MRIZAPUR,MRIZAPUR,1720589822
KHULNA,SATKHIRA,TALA,119018,NAGARGHATA KABI NAZRUL BIDYAPITH,NAGAR GHATA,NAGARGHATA,1712985944
KHULNA,SATKHIRA,TALA,119060,NANGLA ADARSHA HIGH SCHOOL,SUJANSAHA,NANGLA,1720587158
KHULNA,SATKHIRA,TALA,119054,NOWAPARA HIGH SCHOOL,MRIZAPUR,NOWAPARA,1720589712
KHULNA,SATKHIRA,TALA,119001,PALLY SMRITY  GIRLS HIGH SCHOOL,ATULIA BAZAR,DOHAR,1718832037
KHULNA,SATKHIRA,TALA,119047,PARMADRA PALLI SREE  HIGH SCHOOL,MADRA,MADRA,1720586475
KHULNA,SATKHIRA,TALA,119021,PATKELGHATA ADARSHA UCHCHA VIDYALAYA,PATKEL GHATA,RAJENDRAPUR,1717127011
KHULNA,SATKHIRA,TALA,119045,"PROGATI SECONDARY SCHOOL, MAGURA",BARUAI PARA,MAGURA,1720586382
KHULNA,SATKHIRA,TALA,119015,RAJAPUR U.B.R HIGH SCHOOL,RAJAPUR,RAJAPUR,1739144024
KHULNA,SATKHIRA,TALA,119020,RATH KHOLA  HIGH SCHOOL,KANAYDIA,KANAYDIA,1761888624
KHULNA,SATKHIRA,TALA,119042,SAHAPUR SHIRAJUDDIN GAZI MEMORIAL HIGH SCHOOL,TALA,SAHAPUR,1714939671
KHULNA,SATKHIRA,TALA,119034,SAMAKAL MADHYMIK BIDYAPITH,JATPUR,JATPUR,1761877243
KHULNA,SATKHIRA,TALA,119017,SARULIA BL SECONDARY SCHOOL,SARULIA,SARULIA,1720586605
KHULNA,SATKHIRA,TALA,119038,SENERGANTI GIRLS HIGH SCHOOL,SENERGANTI,SENERGANTI,1718102144
KHULNA,SATKHIRA,TALA,119033,SHAHAJATPUR YOUSUF SMRITY HIGH SCHOOL,KESHRA,SHAHAJATPUR,1714949746
KHULNA,SATKHIRA,TALA,119006,SHAHEED KAMEL MODEL HIGH SCHOOL,TALA,TALA,1720589723
KHULNA,SATKHIRA,TALA,119003,SHAHID ALI AHMED GOVT. GIRLS HIGH SCHOOL,TALA,TALA,1731454072
KHULNA,SATKHIRA,TALA,119041,SHATADAL HIGH SCHOOL,DEWANIPARA ,KALIA,1724395917
KHULNA,SATKHIRA,TALA,119059,SONAR BANGLA HIGH SCHOOL,DEOANIPARA,DEOANIPARA,1712827252
KHULNA,SATKHIRA,TALA,119012,SUBHASHINI HIGH SCHOOL,SUBHASHINI,SUBHASHINI,1715713015
KHULNA,SATKHIRA,TALA,119023,SUJAN SAHA GIRLS HIGH SCHOOL,SUJAN SAHA,SUJANSAHA,1715914927
KHULNA,SATKHIRA,TALA,119036,SYED DIDAR BOKTH GIRLS HIGH SCHOOL,SUBASHENI,SHUVASHINI,1724599844
KHULNA,SATKHIRA,TALA,119004,TALA B. DEY GOVT. HIGH SCHOOL,TALA,TALA,1721550630
KHULNA,SATKHIRA,TALA,119055,TALA PUBLIC HIGH SCHOOL,TALA,TALA,1727044682
KHULNA,SATKHIRA,TALA,119002,TERSI ADARSHA HIGH SCHOOL,MIRZAPUR,TERCHI,1718926838
KHULNA,SATKHIRA,TALA,119053,UDDYAN SECONDARY SCHOOL,SUVASUNI,LAKSHMANPUR,1718746449
RAJSHAHI,BOGRA,ADAMDIGHI,119112,ADAMDIGHI  ISWAR  PURNA  JOY  PILOT SCHOOL,ADAMDIGHI,ADAMDIGHI,1713504481
RAJSHAHI,BOGRA,ADAMDIGHI,119120,BIHIGRAM HIGH SCHOOL,BIHIGRAM,BIHIGRAM,1736236128
RAJSHAHI,BOGRA,ADAMDIGHI,119129,BINAHALI GIRLS HIGH SCHOOL,BANAHALI,BINAHALI,1782914478
RAJSHAHI,BOGRA,ADAMDIGHI,119118,CHHATIN GRAM HIGH SCHOOL,CHHATINGRAM,CHHATIN GRAM,1754953862
RAJSHAHI,BOGRA,ADAMDIGHI,119133,CHHATINGRAM GIRLS HIGH SCHOOL,CHHATINGRAM,CHHATIANGRAM,1712401575
RAJSHAHI,BOGRA,ADAMDIGHI,119119,CHHATNI DEKHRA HIGH SCHOOL,CHHATNI DHEKRA,CHHATNI,1726260996
RAJSHAHI,BOGRA,ADAMDIGHI,119136,G M IDEAL JUNIOR SCHOOL,ADAMGIGHI,GORGRAM,1727969477
RAJSHAHI,BOGRA,ADAMDIGHI,119134,KADMA HIGH SCHOOL,BISHIA,KADMA,1724021559
RAJSHAHI,BOGRA,ADAMDIGHI,119128,KAIKURI R.M.HIGH SCHOOL,KALAIKURI,KAIKURI,1733621882
RAJSHAHI,BOGRA,ADAMDIGHI,119116,KALSHA AHASANULLA INSTITUTION,SANTAHAR,KALSHA,1715773132
RAJSHAHI,BOGRA,ADAMDIGHI,119117,KANCHANPUR MADHYAMIK VIDYALAYA,CHAPAPUR,KANCHANPUR,1710245398
RAJSHAHI,BOGRA,ADAMDIGHI,119127,KARAI MD KABEL HIGH SCHOOL,KARAI KABELABAD,KARAI,1747772546
RAJSHAHI,BOGRA,ADAMDIGHI,119131,KAYAKUNCHI HIGH SCHOOL,ABALPUKUR HAT,KAYAKUNCHI,1716074048
RAJSHAHI,BOGRA,ADAMDIGHI,119123,KOMARPUR DE-MOKHI HIGH SCHOOL,SALGRAM,KOMARPUR,1741282314
RAJSHAHI,BOGRA,ADAMDIGHI,119121,KUNDAGRAM BI LATERAL HIGH SCHOOL,KUNDAGRAM,KUNDAGRAM,1713760260
RAJSHAHI,BOGRA,ADAMDIGHI,119125,KUNDAGRAM GIRL'S HIGH SCHOOL,KUNDAGRAM,KUNDAGRAM,1710190058
RAJSHAHI,BOGRA,ADAMDIGHI,119132,NASARATPUR KHALEDA HOBIBULLAH GIRLS HIGH SCHOOL,NASRATPUR,NASARATPUR,1734598111
RAJSHAHI,BOGRA,ADAMDIGHI,119115,NASRATPUR  M.L  HIGH SCHOOL,NASARATPUR,NASRATPUR,1718881185
RAJSHAHI,BOGRA,ADAMDIGHI,119126,PRANNATHPUR  BOHOMOKI  HIGH SCHOOL,RANINAGAR,PRANNATHPUR,1725620799
RAJSHAHI,BOGRA,ADAMDIGHI,119114,S.M.I. ACADEMY SANTAHAR,SANTAHAR,SANTAHAR,1711982432
RAJSHAHI,BOGRA,ADAMDIGHI,119113,SANTAHAR B.P. HIGH SCHOOL,SANTAHAR,KALSA,1731581634
RAJSHAHI,BOGRA,ADAMDIGHI,119130,SANTAHAR H.A POURA GIRLS HIGH SCHOOL,SANTAHAR,HOUSING COLONI,1711040640
RAJSHAHI,BOGRA,ADAMDIGHI,119111,SANTAHAR HARVEY GOVT.GIRLS HIGH SCHOOL,SANTAHAR,HARVEY SCHOOL ROAD,
RAJSHAHI,BOGRA,ADAMDIGHI,119141,SHAHID SIRAJ KHAN MEMORIAL ACADEMY,SHANTAHAR,SANDIRA,1558393137
RAJSHAHI,BOGRA,ADAMDIGHI,119122,SHAOL BILATERAL HIGH SCHOOL,SHAOL,SHAOL,1747654960
RAJSHAHI,BOGRA,ADAMDIGHI,119139,TILOCH SHIBBATI RABEYA MAZID TALUK JUNIOR HIGH SCHOOL,TILOCH SHIBBATI,TILOCH SHIBBATI,1718826911
RAJSHAHI,BOGRA,ADAMDIGHI,119124,UTHRAIL HIGH  SCHOOL,ADAMDIGHI,UTHRAIL,1725923192
RAJSHAHI,BOGRA,BOGRA SADAR,119184,ADARSHA SCHOOL BOGRA,BOGRA SADAR,CHAKSUTRAPUR,1726193908
RAJSHAHI,BOGRA,BOGRA SADAR,119178,ALHAJ ABDUL KARIM GIRLS SCHOOL,NUNGOLA,BARPUR,1721511213
RAJSHAHI,BOGRA,BOGRA SADAR,119179,ALORMELA K.G. AND HIGH SCHOOL,BOGRA,KALITOLA COLLEDGE ROAD,1718945487
RAJSHAHI,BOGRA,BOGRA SADAR,119168,ASHOKOLA GIRL'S HIGH SCHOOL,NOONGOLA,ASHOKOLA,1714844790
RAJSHAHI,BOGRA,BOGRA SADAR,119170,BADURTALA GIRL'S HIGH SCHOOL,BOGRA,BADURTALA  CHALKJADU ROAD,1714607311
RAJSHAHI,BOGRA,BOGRA SADAR,119207,BAMON PARA HIGH SCHOOL,CHANDMUHA HAT,BAMON PARA,1724505962
RAJSHAHI,BOGRA,BOGRA SADAR,119206,BHANDAR PAIKA S.M HIGH SCHOOL,SHEKHER KOLA,BHANDAR PAIKA,1719510623
RAJSHAHI,BOGRA,BOGRA SADAR,119169,BHANDARI GIRLS' HIGH SCHOOL,BOGRA,"COLLEGE ROAD ,FULBARI",1718640284
RAJSHAHI,BOGRA,BOGRA SADAR,119197,BHAWANIGANJ BL HIGH SCHOOL,BHAWANIGANJ,LAHIRIPARA,1718838835
RAJSHAHI,BOGRA,BOGRA SADAR,131045,BIAM LABORATORY SCHOOL AND COLLEGE BOGRA,BOGRA,"NISHINDARA, UPOSHAHOR ROAD",1715249324
RAJSHAHI,BOGRA,BOGRA SADAR,119188,BOGRA CENTRAL HIGH SCHOOL,BOGRA,SUTRAPUR,1711268064
RAJSHAHI,BOGRA,BOGRA SADAR,119177,BOGRA GOVT GIRLS HIGH SCHOOL,BOGRA,NAWBAB BARI ROAD,1718219495
RAJSHAHI,BOGRA,BOGRA SADAR,119187,BOGRA ISLAMIC MISSION GIRLS' HIGH SCHOOL,BOGRA,CHELOPARA,1739895060
RAJSHAHI,BOGRA,BOGRA SADAR,119181,BOGRA JUBILEE INSTITUTION,BOGRA,CHALKSUTRAPUR,1718629525
RAJSHAHI,BOGRA,BOGRA SADAR,119175,BOGRA POURA HIGH SCHOOL,BOGRA,SUTRAPUR,1718292717
RAJSHAHI,BOGRA,BOGRA SADAR,130998,BOGRA YMCA PUBLIC SCHOOL,BOGRA SADAR,BHAI PAGLA MAZAR LANE,1973368368
RAJSHAHI,BOGRA,BOGRA SADAR,119176,BOGRA ZILLA SCHOOL ,BOGRA SADAR,SATMATHA,1710873424
RAJSHAHI,BOGRA,BOGRA SADAR,119213,CHANDMUHA SHARALPUR HIGH SCHOOL,CHANDMUHA HAT,CHANDMUHA HORIPUR,1721795168
RAJSHAHI,BOGRA,BOGRA SADAR,119209,CHHOYPUKURIA GIRL'S HIGH SCHOOL,ERULIA,CHHOY PUKURIA,171638618
RAJSHAHI,BOGRA,BOGRA SADAR,136997,"COLLECTORATE PUBLIC SCHOOL AND COLLEGE, BOGRA",BOGRASADAR,NATAIPARA,1985555000
RAJSHAHI,BOGRA,BOGRA SADAR,119205,DARUL ISLAM NIGHT HIGH SCHOOL,BOGRA,BOGRA,1714842822
RAJSHAHI,BOGRA,BOGRA SADAR,119204,DHAKHIN BHAG HIGH SCHOOL,SEKHER KOLA,DHAKHIN BHAG,1711908601
RAJSHAHI,BOGRA,BOGRA SADAR,119208,ERULLA HIGH SCHOOL,ERULIA,ERULIA HIGH SCHOOL,1719243784
RAJSHAHI,BOGRA,BOGRA SADAR,119171,FAIZULLAH HIGH SCHOOL,BOGRA,LATIFPUR,1716726278
RAJSHAHI,BOGRA,BOGRA SADAR,119164,FAPORE HIGH SCHOOL,FAPORE,FAPORE,1712943589
RAJSHAHI,BOGRA,BOGRA SADAR,119165,FAPORE UNION PALLI MANGAL HIGH SCHOOL,BOGRA,PURAN BOGRA,1716303624
RAJSHAHI,BOGRA,BOGRA SADAR,119199,GHOLAGARI DARGATOLA MODEL HIGH SCHOOL,KAHOLA,GHOLAGARI,1714925112
RAJSHAHI,BOGRA,BOGRA SADAR,119202,GHUNIATALA HIGH SCHOOL,SHABGRAM,RABIBARIA,1714928284
RAJSHAHI,BOGRA,BOGRA SADAR,119201,GOKUL TAMIRUN NESSA GIRLS HIGH SCHOOL,GOKUL-05,GOKUL,1758810521
RAJSHAHI,BOGRA,BOGRA SADAR,119195,GOKUL TASLIM UDDIN HIGH SCHOOL,GOKUL,GOKUL,1718875355
RAJSHAHI,BOGRA,BOGRA SADAR,119185,HASNA JAHAN GIRLS HIGH SCHOOL,BOGRA,SHIBBATI,1740978486
RAJSHAHI,BOGRA,BOGRA SADAR,119216,ISLAMPUR GIRLS HIGH SCHOOL,BOGRA,ISLAMPUR,1718892303
RAJSHAHI,BOGRA,BOGRA SADAR,119217,JOSHOPARA HIGH SCHOOL,RAMESHWARPUR,DACKRA,1712853594
RAJSHAHI,BOGRA,BOGRA SADAR,119214,KAICHOR GIRL'S HIGH SCHOOL,KAICHOR,KAICHOR,1711167098
RAJSHAHI,BOGRA,BOGRA SADAR,130994,KARATOA MULTIMEDIA SCHOOL AND COLLEGE,BOGRA,JAMIL NAGAR,1713228443
RAJSHAHI,BOGRA,BOGRA SADAR,119173,KATNER CENTRL GIRLS HIGH SCHOOL,BOGRA,KATNAR PARA,1718696348
RAJSHAHI,BOGRA,BOGRA SADAR,119182,MALOTINAGAR HIGH SCHOOL BOGRA,BOGRA,MALOTINAGAR,1929991951
RAJSHAHI,BOGRA,BOGRA SADAR,119200,MANIKHCAK HIGH SCHOOL,JORGACHHA HAT,MANIK CHAK,1718826966
RAJSHAHI,BOGRA,BOGRA SADAR,119172,MATIDALI HIGH SCHOOL,BOGRA,MATIDALI,1724019089
RAJSHAHI,BOGRA,BOGRA SADAR,119194,NAMUJA HIGH SCHOOL,BURIGANJ,NAMUJA THAKUR PARA,1711515468
RAJSHAHI,BOGRA,BOGRA SADAR,136114,"NETPRO MODEL SCHOOL, BOGRA",BOGRA,JALESHWARITOLA,1976426663
RAJSHAHI,BOGRA,BOGRA SADAR,132125,NEW HOLYCROSS PRE-CADET SCHOOL AND COLLEGE,BOGRA,DATTA BARI,1711441125
RAJSHAHI,BOGRA,BOGRA SADAR,119196,NOONGOLA HIGH SCHOOL,NOONGOLA,DASTIKA,1726662309
RAJSHAHI,BOGRA,BOGRA SADAR,119203,PALLIMONGAL BARUIPARA UNITED HIGH SCHOOL,PALLIMONGAL  HAT,PALLIMONGAL  HAT,1712021507
RAJSHAHI,BOGRA,BOGRA SADAR,119167,PANCHBARIA ELAM UDDIN HIGH SCHOOL,PALLI MANGAL HAT,PANCHBARIA,1762911512
RAJSHAHI,BOGRA,BOGRA SADAR,119212,PIRGACHHA  A. F. GIRLS HIGH SCHOOL,PIRGACHHA,BATHUABARI,1719510089
RAJSHAHI,BOGRA,BOGRA SADAR,119191,PRE- CADET HIGH SCHOOL,BOGRA,SHOHID JABBAR ROAD,1710145189
RAJSHAHI,BOGRA,BOGRA SADAR,119218,RAJAKPUR BILATARAI HIGH SCHOOL,HAZRA DIGHI,RAJAKPUR,1715464621
RAJSHAHI,BOGRA,BOGRA SADAR,119219,RAYMAJHIR HIGH SCHOOL,BHABANIGANJ,RAYMAJHIRA,1721211865
RAJSHAHI,BOGRA,BOGRA SADAR,119166,RAZAPUR ANSWAR & SOMAJ UNNAYAN HIGH SCHOOL,ZORA GACHA HAT,RAZAPUR,1712691262
RAJSHAHI,BOGRA,BOGRA SADAR,119198,SATSHIMULIA BI-LATERAL HIGH SCHOOL,BHAWANIGANJ,SATSHIMULIA,1718105465
RAJSHAHI,BOGRA,BOGRA SADAR,119190,SHABGRAM KUDRATIA HIGH SCHOOL,SHABGRAM,SHABGRAM,1719535781
RAJSHAHI,BOGRA,BOGRA SADAR,119215,SHIKARPUR KRISHNAPUR HIGH SCHOOL,NOONGOLA,SHIKARPUR,1711974852
RAJSHAHI,BOGRA,BOGRA SADAR,130995,STUDY POINT PUBLIC SCHOOL,BOGRA,SUYEJGARI,1711382391
RAJSHAHI,BOGRA,BOGRA SADAR,119180,SUBIL HIGH SCHOOL,BOGRA,"COLLEGE ROAD, BOGRA",1718329516
RAJSHAHI,BOGRA,BOGRA SADAR,119193,TAPASI  RABEYA  GIRLS  HIGH    SCHOOL,BOGRA SADAR,SABUJ BAG,1756005839
RAJSHAHI,BOGRA,BOGRA SADAR,119186,THE BOGRA CITY GIRLS HIGH SCHOOL,BOGRA,SHERPUR ROAD,1717979131
RAJSHAHI,BOGRA,BOGRA SADAR,137595,TMSS PUBLIC SCHOOL AND COLLEGE,BOGRA,6210 BOGRA,1713377221
RAJSHAHI,BOGRA,BOGRA SADAR,119220,UPASHAR  ADARSHA  GIRLS  HIGH  SCHOOL,BOGRA,UPASHAR,1720616605
RAJSHAHI,BOGRA,BOGRA SADAR,119189,UTTARAN HIGH SCHOOL,BOGRA-5800,NARULI,1710145591
RAJSHAHI,BOGRA,BOGRA SADAR,119183,"YAQBIA  GIRLS  HIGH  SCHOOL  , BOGRA",BOGRA,BOGRA  PAUROSOVA,1733166088
RAJSHAHI,BOGRA,DHUNAT,119365,BASHPATA HIGH SCHOOL,MAHISHURA,BASHPATA,1712480391
RAJSHAHI,BOGRA,DHUNAT,119340,BERER BARI B L HIGH SCHOOL,BERER BARI,BARER BARI,1718281098
RAJSHAHI,BOGRA,DHUNAT,119336,BHANDER BARI SALEHA ZAHURA HIGH SCHOOL,NEW SHARIAKANDI,BHANDER BARI,1728572456
RAJSHAHI,BOGRA,DHUNAT,119351,BILCHAPRI UNITED HIGH SCHOOL,BILCHAPRI,BILCHAPRI,1721879061
RAJSHAHI,BOGRA,DHUNAT,119353,BILKAJULY PENCHI BARI HIGH SCHOOL,PENCHIBARI,BILKAJULY,1713798683
RAJSHAHI,BOGRA,DHUNAT,119344,BISWAHARIGACHHA BOHALGACHHA HIGH SCHOOL,BISHWAHARIGACHHA,BISWAHARIGACHHA,1724390825
RAJSHAHI,BOGRA,DHUNAT,119341,"BOGA B,L HIGH SCHOOL",CHATIANI,JOLAGATY,1712137108
RAJSHAHI,BOGRA,DHUNAT,119367,BOMGARA  HIGH  SCHOOL,NAGLU,NIMGASI,1721713800
RAJSHAHI,BOGRA,DHUNAT,119350,CHHATIANI ROKEYA OBEDUL HAQUE HIGH SCHOOL,CHHATIANI,CHHATIANI,1774946144
RAJSHAHI,BOGRA,DHUNAT,119345,CHIKASHI  INTER  UNION  HIGH  SCHOOL,CHIKASHI,CHIKASHI,1748113046
RAJSHAHI,BOGRA,DHUNAT,119361,CHOWKI BARI HIGH SCHOOL,CHOWKIBARI,CHOWKI BARI,1716303612
RAJSHAHI,BOGRA,DHUNAT,119358,DHUNAT ADARSHA HIGH SCHOOL,DHUNAT,DHUNAT SADAR,1721712692
RAJSHAHI,BOGRA,DHUNAT,119332,DHUNAT N.U. PILOT HIGH SCHOOL,DHUNAT,DHUNAT,1716784180
RAJSHAHI,BOGRA,DHUNAT,119335,ELANGI HIGH SCHOOL,ELANGI,ELANGI,1721713499
RAJSHAHI,BOGRA,DHUNAT,119337,GOPALNAGAR U A K HIGH SCHOOL,MAHISHURA,MAHISHURA,1728742081
RAJSHAHI,BOGRA,DHUNAT,119360,GOPALNAGOR AZIRONNESA GIRL'S HIGH SCHOOL,KHATIAMARI,GOPALNAGOR,1714255838
